Gene_Symbol	type	file
CCNB1IP1	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
CCNB3	Oncogene	OncoKBv20240704
CCNC	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv
CCND1	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
CCND2	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
CCND3	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
CCNDBP1	TumorSuppressorGene	TumorSuppressorGene.txt
CCNE1	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
CCNQ	TumorSuppressorGene	OncoKBv20240704
CCR4	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
CCR7	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
CCRK	Kinase	Kincat_Hsap.08.02.txt
CD19	Oncogene	OncoKBv20240704
CD209	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
CD274	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
CD276	Oncogene	OncoKBv20240704
CD28	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
CD4	TumorSuppressorGene	TumorSuppressorGene.txt
CD44	TumorSuppressorGene	TumorSuppressorGene.txt
CD58	TumorSuppressorGene	OncoKBv20240704
CD70	Oncogene	OncoKBv20240704
CD74	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
CD79A	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
CD79B	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
CD82	TumorSuppressorGene	TumorSuppressorGene.txt
CDC2	Kinase	Kincat_Hsap.08.02.txt
CDC42	Oncogene	OncoKBv20240704
CDC42BPA	Kinase	PfamKinase
CDC42BPB	Kinase	PfamKinase
CDC42BPG	Kinase	PfamKinase
CDC5L	TranscriptionFactor	addTF_JL.tsv
CDC7	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
CDC73	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
CDCP1	TumorSuppressorGene	TumorSuppressorGene.txt
CDH1	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
CDH10	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
CDH11	TumorSuppressorGene, CosmicCensus, Oncogene	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
CDH13	TumorSuppressorGene	TumorSuppressorGene.txt
CDH17	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv
CDH2	Oncogene	OncoKBv20240704
CDH4	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, OncoKBv20240704
CDH5	TumorSuppressorGene	TumorSuppressorGene.txt
CDK1	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
CDK10	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
CDK11	Kinase	Kincat_Hsap.08.02.txt
CDK11A	Kinase	PfamKinase
CDK11B	Kinase	PfamKinase
CDK12	CosmicCensus, Kinase, TumorSuppressorGene	Census_allTue Sep 17 18_59_30 2019.tsv, PfamKinase, OncoKBv20240704
CDK13	Kinase	PfamKinase
CDK14	Kinase	PfamKinase
CDK15	Kinase	PfamKinase
CDK16	Kinase	PfamKinase
CDK17	Kinase	PfamKinase
CDK18	Kinase	PfamKinase
CDK19	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
CDK2	Kinase, TumorSuppressorGene	Kincat_Hsap.08.02.txt, TumorSuppressorGene.txt, PfamKinase
CDK20	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
CDK2AP1	TumorSuppressorGene	TumorSuppressorGene.txt
CDK3	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
CDK4	Kinase, CosmicCensus, Oncogene	Kincat_Hsap.08.02.txt, Census_allTue Sep 17 18_59_30 2019.tsv, PfamKinase, OncoKBv20240704
CDK4ps	Kinase	Kincat_Hsap.08.02.txt
CDK5	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
CDK5ps	Kinase	Kincat_Hsap.08.02.txt
CDK6	Kinase, TumorSuppressorGene, CosmicCensus, Oncogene	Kincat_Hsap.08.02.txt, TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, PfamKinase, OncoKBv20240704
CDK7	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
CDK7ps	Kinase	Kincat_Hsap.08.02.txt
CDK8	Kinase, Oncogene	Kincat_Hsap.08.02.txt, PfamKinase, OncoKBv20240704
CDK8ps	Kinase	Kincat_Hsap.08.02.txt
CDK9	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
CDKL1	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
CDKL2	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
CDKL3	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
CDKL4	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
CDKL5	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
CDKN1A	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
CDKN1B	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
CDKN1C	TumorSuppressorGene	TumorSuppressorGene.txt
CDKN2A	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
CDKN2B	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704
CDKN2C	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
CDO1	TumorSuppressorGene	TumorSuppressorGene.txt
CDX1	TranscriptionFactor	addTF_JL.tsv
CDX2	TumorSuppressorGene, CosmicCensus, TranscriptionFactor	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv
CDX4	TranscriptionFactor	addTF_JL.tsv
CEACAM1	TumorSuppressorGene	TumorSuppressorGene.txt
CEBPA	TumorSuppressorGene, CosmicCensus, TranscriptionFactor	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704
CEBPB	TranscriptionFactor	addTF_JL.tsv
CEBPD	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
CEBPE	TranscriptionFactor	addTF_JL.tsv
CEBPG	TranscriptionFactor	addTF_JL.tsv
CEBPZ	TranscriptionFactor	addTF_JL.tsv
CENPA	TranscriptionFactor	addTF_JL.tsv
CENPB	TranscriptionFactor	addTF_JL.tsv
CENPBD1	TranscriptionFactor	addTF_JL.tsv
CENPBD1P	TranscriptionFactor	addTF_JL.tsv
CENPS	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
CENPT	TranscriptionFactor	addTF_JL.tsv
CENPX	TranscriptionFactor	addTF_JL.tsv
CEP43	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
CEP89	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
CFTR	TumorSuppressorGene	TumorSuppressorGene.txt
CGDps	Kinase	Kincat_Hsap.08.02.txt
CGGBP1	TranscriptionFactor	addTF_JL.tsv
CHAMP1	TranscriptionFactor	addTF_JL.tsv
CHCHD3	TranscriptionFactor	addTF_JL.tsv
CHCHD7	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
CHD1	TumorSuppressorGene	TumorSuppressorGene.txt
CHD2	CosmicCensus, TumorSuppressorGene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
CHD4	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
CHD5	TumorSuppressorGene	TumorSuppressorGene.txt
CHED	Kinase	Kincat_Hsap.08.02.txt
CHEK1	TumorSuppressorGene, Kinase	TumorSuppressorGene.txt, PfamKinase, OncoKBv20240704
CHEK2	TumorSuppressorGene, CosmicCensus, Kinase	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, PfamKinase, OncoKBv20240704
CHFR	TumorSuppressorGene	TumorSuppressorGene.txt
CHIC2	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
CHK1	Kinase	Kincat_Hsap.08.02.txt
CHK2	Kinase	Kincat_Hsap.08.02.txt
CHK2ps1	Kinase	Kincat_Hsap.08.02.txt
CHK2ps2	Kinase	Kincat_Hsap.08.02.txt
CHKA	Kinase	PfamKinase
CHKB	Kinase	PfamKinase
CHST10	TumorSuppressorGene	TumorSuppressorGene.txt
CHST11	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
CHTF8	TumorSuppressorGene	OncoKBv20240704
CHUK	TumorSuppressorGene, Kinase	TumorSuppressorGene.txt, PfamKinase
CIC	TumorSuppressorGene, CosmicCensus, TranscriptionFactor	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704
CIITA	CosmicCensus, TumorSuppressorGene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
CILK1	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
CIT	Kinase	PfamKinase
CITED2	TumorSuppressorGene	TumorSuppressorGene.txt
CIZ1	TumorSuppressorGene	TumorSuppressorGene.txt
CK1a	Kinase	Kincat_Hsap.08.02.txt
CK1a2	Kinase	Kincat_Hsap.08.02.txt
CK1aps1	Kinase	Kincat_Hsap.08.02.txt
CK1aps2	Kinase	Kincat_Hsap.08.02.txt
CK1aps3	Kinase	Kincat_Hsap.08.02.txt
CK1d	Kinase	Kincat_Hsap.08.02.txt
CK1e	Kinase	Kincat_Hsap.08.02.txt
CK1g1	Kinase	Kincat_Hsap.08.02.txt
CK1g2	Kinase	Kincat_Hsap.08.02.txt
CK1g2ps	Kinase	Kincat_Hsap.08.02.txt
CK1g3	Kinase	Kincat_Hsap.08.02.txt
CK2a1	Kinase	Kincat_Hsap.08.02.txt
CK2a1-rs	Kinase	Kincat_Hsap.08.02.txt
CK2a2	Kinase	Kincat_Hsap.08.02.txt
CLDN1	TumorSuppressorGene	TumorSuppressorGene.txt
CLDN23	TumorSuppressorGene	TumorSuppressorGene.txt
CLIK1	Kinase	Kincat_Hsap.08.02.txt
CLIK1L	Kinase	Kincat_Hsap.08.02.txt
CLIP1	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
CLK1	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
CLK2	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
CLK2ps	Kinase	Kincat_Hsap.08.02.txt
CLK3	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
CLK3ps	Kinase	Kincat_Hsap.08.02.txt
CLK4	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
CLOCK	TranscriptionFactor	addTF_JL.tsv
CLP1	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
CLTC	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
CLTCL1	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
CLU	TumorSuppressorGene	TumorSuppressorGene.txt
CMC4	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
CMTM3	TumorSuppressorGene	TumorSuppressorGene.txt
CMTM5	TumorSuppressorGene	TumorSuppressorGene.txt
CMTR2	TumorSuppressorGene	OncoKBv20240704
CNBD1	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
CNBP	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
CNDP2	TumorSuppressorGene	TumorSuppressorGene.txt
CNN1	TumorSuppressorGene	TumorSuppressorGene.txt
CNOT3	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv
CNTNAP2	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv
CNTRL	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
COL1A1	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
COL2A1	CosmicCensus, TumorSuppressorGene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
COL3A1	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
COP1	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, OncoKBv20240704
COPS2	TumorSuppressorGene	TumorSuppressorGene.txt
COQ8A	Kinase	Kincat_Hsap.08.02.txt
COQ8B	Kinase	Kincat_Hsap.08.02.txt
COT	Kinase	Kincat_Hsap.08.02.txt
COX6C	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
CPEB1	TranscriptionFactor	addTF_JL.tsv
CPEB3	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
CPNE7	TumorSuppressorGene	TumorSuppressorGene.txt
CPXCR1	TranscriptionFactor	addTF_JL.tsv
CRBN	TumorSuppressorGene	OncoKBv20240704
CREB1	CosmicCensus, TranscriptionFactor, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704
CREB3	TranscriptionFactor	addTF_JL.tsv
CREB3L1	TumorSuppressorGene, CosmicCensus, TranscriptionFactor	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv
CREB3L2	CosmicCensus, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv
CREB3L3	TranscriptionFactor	addTF_JL.tsv
CREB3L4	TranscriptionFactor	addTF_JL.tsv
CREB5	TranscriptionFactor	addTF_JL.tsv
CREBBP	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
CREBL2	TranscriptionFactor	addTF_JL.tsv
CREBZF	TranscriptionFactor	addTF_JL.tsv
CREM	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
CRIK	Kinase	Kincat_Hsap.08.02.txt
CRK7	Kinase	Kincat_Hsap.08.02.txt
CRKL	Oncogene	OncoKBv20240704
CRLF2	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
CRNKL1	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
CRNN	TumorSuppressorGene	TumorSuppressorGene.txt
CRTC1	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
CRTC3	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
CRX	TranscriptionFactor	addTF_JL.tsv
CSF1R	Kinase, CosmicCensus	Kincat_Hsap.08.02.txt, Census_allTue Sep 17 18_59_30 2019.tsv, PfamKinase
CSF2	TumorSuppressorGene	TumorSuppressorGene.txt
CSF3R	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
CSK	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
CSMD1	TumorSuppressorGene	TumorSuppressorGene.txt
CSMD3	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
CSNK1A1	TumorSuppressorGene, Kinase	TumorSuppressorGene.txt, PfamKinase
CSNK1A1L	Kinase	PfamKinase
CSNK1D	Kinase	PfamKinase
CSNK1E	Kinase	PfamKinase
CSNK1G1	Kinase	PfamKinase
CSNK1G2	Kinase	PfamKinase
CSNK1G3	Kinase	PfamKinase
CSNK2A1	Kinase	PfamKinase
CSNK2A2	Kinase	PfamKinase
CSNK2A3	Kinase	PfamKinase
CSRNP1	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
CSRNP2	TranscriptionFactor	addTF_JL.tsv
CSRNP3	TranscriptionFactor	addTF_JL.tsv
CST5	TumorSuppressorGene	TumorSuppressorGene.txt
CST6	TumorSuppressorGene	TumorSuppressorGene.txt
CTCF	TumorSuppressorGene, CosmicCensus, TranscriptionFactor	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704
CTCFL	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
CTDSPL	TumorSuppressorGene	TumorSuppressorGene.txt
CTGF	TumorSuppressorGene	TumorSuppressorGene.txt
CTK	Kinase	Kincat_Hsap.08.02.txt
CTLA4	Oncogene	OncoKBv20240704
CTNNA1	TumorSuppressorGene	OncoKBv20240704
CTNNA2	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv
CTNNA3	TumorSuppressorGene	TumorSuppressorGene.txt
CTNNB1	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
CTNNBIP1	TumorSuppressorGene	TumorSuppressorGene.txt
CTNND1	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv
CTNND2	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
CTR9	TumorSuppressorGene	OncoKBv20240704
CUL1	TumorSuppressorGene	TumorSuppressorGene.txt
CUL2	TumorSuppressorGene	TumorSuppressorGene.txt
CUL3	CosmicCensus, TumorSuppressorGene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
CUL4A	Oncogene	OncoKBv20240704
CUL5	TumorSuppressorGene	TumorSuppressorGene.txt
CUX1	TumorSuppressorGene, CosmicCensus, TranscriptionFactor	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704
CUX2	TranscriptionFactor	addTF_JL.tsv
CXCL10	TumorSuppressorGene	TumorSuppressorGene.txt
CXCL12	TumorSuppressorGene	TumorSuppressorGene.txt
CXCL14	TumorSuppressorGene	TumorSuppressorGene.txt
CXCR2	TumorSuppressorGene	TumorSuppressorGene.txt
CXCR4	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
CXXC1	TranscriptionFactor	addTF_JL.tsv
CXXC4	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
CXXC5	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
CYB561D2	TumorSuppressorGene	TumorSuppressorGene.txt
CYB5A	TumorSuppressorGene	TumorSuppressorGene.txt
CYB5R2	TumorSuppressorGene	TumorSuppressorGene.txt
CYGB	TumorSuppressorGene	TumorSuppressorGene.txt
CYGD	Kinase	Kincat_Hsap.08.02.txt
CYGF	Kinase	Kincat_Hsap.08.02.txt
CYLD	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
CYP19A1	Oncogene	OncoKBv20240704
CYP2C8	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
CYSLTR2	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
CaMK1a	Kinase	Kincat_Hsap.08.02.txt
CaMK1b	Kinase	Kincat_Hsap.08.02.txt
CaMK1d	Kinase	Kincat_Hsap.08.02.txt
CaMK1g	Kinase	Kincat_Hsap.08.02.txt
CaMK2a	Kinase	Kincat_Hsap.08.02.txt
CaMK2b	Kinase	Kincat_Hsap.08.02.txt
CaMK2d	Kinase	Kincat_Hsap.08.02.txt
CaMK2g	Kinase	Kincat_Hsap.08.02.txt
CaMK4	Kinase	Kincat_Hsap.08.02.txt
CaMKK1	Kinase	Kincat_Hsap.08.02.txt
CaMKK2	Kinase	Kincat_Hsap.08.02.txt
ChaK1	Kinase	Kincat_Hsap.08.02.txt
ChaK2	Kinase	Kincat_Hsap.08.02.txt
DAB2	TumorSuppressorGene	TumorSuppressorGene.txt
DAB2IP	TumorSuppressorGene	TumorSuppressorGene.txt
DACH1	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
DACH2	TranscriptionFactor	addTF_JL.tsv
DACT1	TumorSuppressorGene	TumorSuppressorGene.txt
DAPK1	Kinase, TumorSuppressorGene	Kincat_Hsap.08.02.txt, TumorSuppressorGene.txt, PfamKinase
DAPK2	Kinase, TumorSuppressorGene	Kincat_Hsap.08.02.txt, TumorSuppressorGene.txt, PfamKinase
DAPK3	Kinase, TumorSuppressorGene	Kincat_Hsap.08.02.txt, TumorSuppressorGene.txt, PfamKinase
DAXX	CosmicCensus, TumorSuppressorGene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
DBP	TranscriptionFactor	addTF_JL.tsv
DBX1	TranscriptionFactor	addTF_JL.tsv
DBX2	TranscriptionFactor	addTF_JL.tsv
DCAF12L2	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
DCC	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv
DCDC2	TumorSuppressorGene	TumorSuppressorGene.txt
DCLK1	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
DCLK2	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
DCLK3	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
DCLRE1A	TumorSuppressorGene	TumorSuppressorGene.txt
DCN	TumorSuppressorGene	TumorSuppressorGene.txt
DCTN1	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
DCUN1D1	Oncogene	OncoKBv20240704
DCUN1D3	TumorSuppressorGene	TumorSuppressorGene.txt
DDB2	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
DDIT3	CosmicCensus, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv
DDR1	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
DDR2	Kinase, TumorSuppressorGene, CosmicCensus, Oncogene	Kincat_Hsap.08.02.txt, TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, PfamKinase, OncoKBv20240704
DDX10	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
DDX3X	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
DDX4	Oncogene	OncoKBv20240704
DDX41	TumorSuppressorGene	OncoKBv20240704
DDX5	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
DDX58	TumorSuppressorGene	TumorSuppressorGene.txt
DDX6	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
DEAF1	TranscriptionFactor	addTF_JL.tsv
DEFB1	TumorSuppressorGene	TumorSuppressorGene.txt
DEK	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
DENND2B	TumorSuppressorGene	TumorSuppressorGene.txt
DENND2D	TumorSuppressorGene	TumorSuppressorGene.txt
DEUP1	TumorSuppressorGene	TumorSuppressorGene.txt
DFFA	TumorSuppressorGene	TumorSuppressorGene.txt
DFNA5	TumorSuppressorGene	TumorSuppressorGene.txt
DGCR8	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
DGKA	Kinase	PfamKinase
DGKB	Kinase	PfamKinase
DGKG	Kinase	PfamKinase
DIABLO	TumorSuppressorGene	TumorSuppressorGene.txt
DICER1	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
DIDO1	TumorSuppressorGene	TumorSuppressorGene.txt
DIRAS1	TumorSuppressorGene	TumorSuppressorGene.txt
DIRAS3	TumorSuppressorGene	TumorSuppressorGene.txt
DIS3	TumorSuppressorGene	OncoKBv20240704
DKK1	TumorSuppressorGene	TumorSuppressorGene.txt
DKK3	TumorSuppressorGene	TumorSuppressorGene.txt
DLC1	TumorSuppressorGene	TumorSuppressorGene.txt
DLEC1	TumorSuppressorGene	TumorSuppressorGene.txt
DLEU1	TumorSuppressorGene	TumorSuppressorGene.txt
DLEU2	TumorSuppressorGene	TumorSuppressorGene.txt
DLG1	TumorSuppressorGene	TumorSuppressorGene.txt
DLK	Kinase	Kincat_Hsap.08.02.txt
DLK1	TumorSuppressorGene	TumorSuppressorGene.txt
DLX1	TranscriptionFactor	addTF_JL.tsv
DLX2	TranscriptionFactor	addTF_JL.tsv
DLX3	TranscriptionFactor	addTF_JL.tsv
DLX4	TranscriptionFactor	addTF_JL.tsv
DLX5	TranscriptionFactor	addTF_JL.tsv
DLX6	TranscriptionFactor	addTF_JL.tsv
DMBT1	TumorSuppressorGene	TumorSuppressorGene.txt
DMBX1	TranscriptionFactor	addTF_JL.tsv
DMD	TumorSuppressorGene	TumorSuppressorGene.txt
DMPK	Kinase	PfamKinase
DMPK1	Kinase	Kincat_Hsap.08.02.txt
DMPK2	Kinase	Kincat_Hsap.08.02.txt
DMRT1	TranscriptionFactor	addTF_JL.tsv
DMRT2	TranscriptionFactor	addTF_JL.tsv
DMRT3	TranscriptionFactor	addTF_JL.tsv
DMRTA1	TranscriptionFactor	addTF_JL.tsv
DMRTA2	TranscriptionFactor	addTF_JL.tsv
DMRTB1	TranscriptionFactor	addTF_JL.tsv
DMRTC2	TranscriptionFactor	addTF_JL.tsv
DMTF1	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
DNAI7	TumorSuppressorGene	TumorSuppressorGene.txt
DNAJA3	TumorSuppressorGene	TumorSuppressorGene.txt
DNAJB1	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv
DNAJB4	TumorSuppressorGene	TumorSuppressorGene.txt
DNAJC11	TumorSuppressorGene	TumorSuppressorGene.txt
DNAPK	Kinase	Kincat_Hsap.08.02.txt
DND1	TumorSuppressorGene	TumorSuppressorGene.txt
DNM2	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
DNMT1	TumorSuppressorGene, TranscriptionFactor, Oncogene	TumorSuppressorGene.txt, addTF_JL.tsv, OncoKBv20240704
DNMT3A	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
DNMT3B	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704
DNTTIP1	TranscriptionFactor	addTF_JL.tsv
DOK1	TumorSuppressorGene	TumorSuppressorGene.txt
DOK2	TumorSuppressorGene	TumorSuppressorGene.txt
DOK3	TumorSuppressorGene	TumorSuppressorGene.txt
DOT1L	TranscriptionFactor, Oncogene	addTF_JL.tsv, OncoKBv20240704
DPF1	TranscriptionFactor	addTF_JL.tsv
DPF3	TranscriptionFactor	addTF_JL.tsv
DPH1	TumorSuppressorGene	TumorSuppressorGene.txt
DPP4	TumorSuppressorGene	TumorSuppressorGene.txt
DPRX	TranscriptionFactor	addTF_JL.tsv
DR1	TranscriptionFactor	addTF_JL.tsv
DRAK1	Kinase	Kincat_Hsap.08.02.txt
