Splice ID	Case	Sample	Histology	CNS	Type
ILF3:10684416-10684476_10683916-10683970_10687345-10687708	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
NCAN:19248700-19248882_19245312-19245457_19249765-19252233	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
TCF20:42168609-42168703_42161097-42161358_42169846-42169896	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
TCF20:42168609-42168736_42160012-42161358_42169846-42169896	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
TOM1:35321959-35322019_35317876-35317961_35323027-35323177	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
TOM1:35321959-35322037_35317876-35317961_35323027-35323177	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
PABPC1L:44938674-44938748_44938044-44938191_44958336-44958952	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
ZNF615:52000346-52000378_51991331-51994837_52001812-52001908	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
EMP3:48325991-48326053_48325580-48325610_48326829-48326922	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
PCM1:17924713-17924780_17922987-17923188_17935588-17935706	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
BCAP29:107616261-107616389_107613331-107613432_107618327-107618635	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
PON2:95406987-95407068_95406118-95406247_95409900-95410101	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
PEX1:92509329-92509411_92506993-92507126_92510943-92511047	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
CADM4:43624114-43624242_43622367-43623439_43625077-43625250	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
AUTS2:70775357-70775386_70771548-70771644_70777102-70777174	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
ARPC1B:99377334-99377439_99374706-99374781_99385701-99385778	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
ARPC1B:99377338-99377439_99374729-99374781_99385701-99385778	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
ARPC1B:99377358-99377439_99374729-99374781_99385701-99385778	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
FAM53B:124696158-124696212_124681606-124682379_124706635-124706887	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
CUX1:102198802-102198867_102196633-102197305_102200070-102200172	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
CEP162:84219103-84219214_84215775-84215922_84221056-84221171	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
ACTN4:38710257-38710342_38709394-38709476_38711275-38711361	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
DDHD2:38246233-38246300_38245741-38245950_38247712-38247835	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
HNRNPA2B1:26193599-26193694_26193250-26193373_26195846-26195909	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
MTUS1:17675186-17675252_17655862-17656065_17684327-17684542	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
SYNJ2BP-COX16:70388470-70388606_70375675-70375771_70416899-70416984	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
SYTL3:158713800-158713878_158708321-158708391_158725502-158725637	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
HARS1:140683100-140683219_140679077-140679883_140690854-140690944	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
DPY19L4:94734630-94734754_94726330-94726441_94738368-94738459	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
TMEM176B:150793961-150794071_150793543-150793600_150796365-150796574	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
NSMCE2:125102051-125102146_125091843-125091958_125102316-125102464	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
SPARCL1:87480372-87480520_87479429-87479578_87482423-87482560	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
TOP2B:25618418-25618509_25615430-25615586_25618653-25618849	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
LTBP1:33134793-33134960_33110581-33110751_33186855-33187080	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
NSD2:1912091-1912194_1904215-1904378_1916870-1917037	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
EFCAB2:245002121-245002232_244969981-244970443_245059385-245059458	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
NUP58:25309247-25309282_25307805-25307948_25312882-25312956	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
PPIL3:200877497-200877604_200876941-200877037_200881420-200881488	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
WDR41:77464761-77464809_77463092-77463226_77489456-77489557	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
TFAM:58390765-58390860_58388669-58388819_58394357-58394414	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
NEK1:169587559-169587613_169585348-169585549_169588648-169588735	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
OGA:101793913-101793998_101792838-101792943_101797979-101798154	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
COPS7B:231790947-231791173_231788554-231788732_231791732-231791808	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
COPS7B:231790951-231791173_231788554-231788732_231791732-231791786	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
TMBIM6:49741957-49742280_49741556-49741611_49752463-49752549	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
DNAJC10:182739545-182739709_182736248-182736386_182740298-182740384	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
DCAKD:45033935-45034042_45030091-45030179_45034186-45034390	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
U2SURP:143023975-143024018_143022852-143023064_143027148-143027253	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
MARK1:220657790-220657834_220653097-220653352_220661811-220664358	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
DHX33:5463529-5463689_5462318-5462546_5468570-5468982	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
AFDN:167947853-167947944_167946706-167946901_167948292-167948478	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
TYW3:74738690-74738788_74736188-74736622_74748750-74748822	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
MTMR10:30976819-30976955_30974930-30975003_30990776-30990837	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
SETD5:9434045-9434181_9433844-9433950_9434333-9434901	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
SLC17A5:73638412-73638499_73636620-73636707_73641690-73641924	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
UGP2:63862841-63862928_63857828-63857936_63882465-63882601	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
MRPS5:95104640-95104730_95101676-95101723_95106422-95106457	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
FXYD6:117840344-117840368_117839780-117839830_117841147-117841184	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
MIA2:39320928-39321056_39319208-39319291_39326863-39327022	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
RASA3:114041000-114041094_114029810-114029887_114052051-114052155	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
GTDC1:143970653-143970762_143952772-143952843_144007181-144007535	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
SLC40A1:189578355-189578472_189575160-189575320_189579812-189579880	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
NTRK2:84861040-84861087_84751985-84752085_84867242-84867431	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
RAF1:12611950-12612062_12608765-12609335_12618514-12618747	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
RAF1:12611950-12612098_12609232-12609335_12618514-12618747	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
SEPTIN2:241320203-241320287_241317498-241317599_241324215-241324241	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
FSD1L:105461520-105461615_105447795-105448235_105464235-105464331	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
SPG11:44589252-44589414_44585635-44585850_44592330-44592438	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
AMMECR1L:127871249-127871359_127866899-127866996_127873827-127874272	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
BICD1:32367670-32367745_32337498-32337706_32377539-32377923	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
JKAMP:59484990-59485116_59484442-59484593_59486712-59486804	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
YEATS2:183736718-183736829_183728689-183728851_183747671-183747716	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
YEATS2:183803256-183803335_183801454-183801528_183803986-183804188	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
MAPKAPK5:111868753-111868861_111867571-111867669_111870270-111870360	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
LAPTM4B:97805353-97805464_97775056-97776108_97815327-97815401	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
ALOX12-AS1:7009796-7009889_7001131-7002620_7012195-7012317	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
SUGT1P4-STRA6LP-CCDC180:97350409-97350555_97343339-97343563_97354568-97354713	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
MFSD14B:94444964-94445182_94440984-94441099_94446822-94446936	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
SLC35D2:96360154-96360221_96352037-96352109_96364463-96364550	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
ZNF487:43476107-43476202_43475720-43475847_43481428-43481678	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
STK33:8440678-8440753_8436026-8436139_8452821-8452906	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
PHC1:8922633-8922788_8921600-8921750_8930434-8930927	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
PHC1:8922657-8922788_8921600-8921750_8930434-8930544	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
MS4A6A:60179831-60179965_60178170-60178316_60181580-60181741	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
ATP6V0A1:42514289-42514460_42513441-42513978_42521026-42521045	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
VRK3:50009236-50009289_50007568-50007826_50016023-50016163	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
VRK3:50009236-50009385_50007568-50007826_50016023-50016163	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
LETMD1:51053778-51053860_51049033-51049185_51056349-51056428	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
CPM:68885792-68885885_68871693-68871956_68932677-68932840	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
CPM:68885792-68885889_68871783-68871956_68932677-68932840	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
PRCP:82884823-82884885_82859976-82860117_82900234-82900430	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
FANCI:89268399-89268525_89264521-89264607_89273376-89273469	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
PIAS2:46864164-46864248_46855564-46855615_46890579-46891054	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
NFIA:61111371-61111450_61088148-61088680_61277519-61277585	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
ARHGEF7:111209872-111210002_111205288-111205373_111217678-111217800	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
STRN3:30929201-30929311_30913523-30913657_30935162-30935304	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
MAPK1IP1L:55061680-55061701_55051646-55051803_55062617-55063325	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
CHURC1:64926010-64926080_64923990-64924126_64932137-64935368	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
ZFYVE26:67805217-67805305_67804100-67804264_67805453-67805618	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
SPATA7:88393393-88393488_88391380-88391455_88396155-88396184	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
AGTPBP1:85660936-85660973_85657434-85657643_85669484-85669578	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
MEF2A:99598430-99598511_99565699-99566104_99632977-99633173	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
ZNF75A:3313049-3313175_3312676-3312768_3316911-3316924	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
ARMC2:108858199-108858271_108854224-108854485_108868823-108868995	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
SETD2:47101458-47101555_47097954-47098081_47103345-47103423	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
INPP5K:1513453-1513561_1509682-1509799_1513871-1513979	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
RPL27A:8684686-8684892_8684005-8684081_8685677-8685848	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
RPL27A:8684718-8684892_8683862-8684081_8685677-8685845	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
RPL27A:8684823-8684892_8684005-8684081_8685677-8685848	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
ABCA5:69251747-69251866_69250471-69250621_69253572-69253667	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
ATP9B:79213962-79214038_79206935-79207012_79253380-79253541	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
COBL:51184102-51184199_51136157-51136331_51190849-51190943	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
PTGS1:122371613-122371834_122371185-122371272_122377898-122378015	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
MTHFD2:74201382-74201479_74198612-74198742_74207703-74207826	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
C19orf12:29708254-29708423_29698936-29702977_29715124-29715224	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
LDAH:20801292-20801465_20790254-20790398_20823036-20823089	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
AOPEP:94928425-94928531_94923985-94924175_94955176-94955279	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
HOOK3:43002107-43002141_42986654-42986795_43007846-43007929	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
THSD1:52386028-52386186_52377166-52378789_52397231-52398194	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
NGLY1:25736309-25736400_25736003-25736149_25737333-25737455	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
SUZ12P1:30743301-30743369_30731705-30732123_30759490-30759539	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
ASTN2:117291326-117291513_117214357-117214742_117414496-117415039	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
DHRS11:36599671-36599763_36598920-36599050_36599971-36599985	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
COX7A2:75240277-75240385_75237786-75237988_75241175-75241265	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
COX7A2:75240301-75240385_75237674-75237988_75241175-75241265	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
PSMD9:121894739-121894841_121888731-121888994_121903005-121903107	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
GPATCH4:156598421-156598494_156597939-156598319_156598967-156599030	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
PORCN:48509424-48509577_48509029-48509103_48509783-48509956	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
HAUS2:42558198-42558290_42548827-42548965_42559338-42559408	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
EVL:100139334-100139369_100137739-100137802_100141179-100141246	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
PHF1:33414955-33415081_33414724-33414829_33415260-33415329	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
PIFO:111347674-111347772_111346909-111347049_111350105-111350223	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
RHNO1:2885283-2885492_2877198-2877282_2887910-2889271	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
KIAA1191:176359811-176359918_176352621-176352748_176361601-176361735	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
ATP6V1G1:114592552-114592657_114587705-114587920_114597569-114598384	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
ALDH1L1:126159383-126159566_126158404-126158639_126160852-126161002	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
ATP5F1B:56645171-56645353_56644780-56644955_56645836-56645928	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
CERS4:8210706-8210862_8209312-8209494_8251075-8251171	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
MFF:227340292-227340380_227332418-227332588_227355676-227355761	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
PTPRA:3021309-3021428_3017815-3017913_3024471-3024621	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
ZNF232:5111076-5111219_5108925-5109868_5111799-5111815	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
SIVA1:104755630-104755824_104753146-104753319_104756603-104756760	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
SLC25A18:17569924-17569986_17563497-17563713_17579744-17579964	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
ATP5MJ:103915066-103915189_103912509-103913984_103921469-103921511	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
ZNF615:52007293-52007330_52003696-52003900_52008140-52008200	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
PRMT1:49680487-49680588_49677151-49677316_49681909-49681979	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
FCGRT:49513882-49514133_49513153-49513473_49524506-49524776	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
FCGRT:49514211-49514486_49513153-49513473_49524506-49524776	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
ARHGAP33:35785189-35785334_35784831-35785106_35785408-35785483	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
ADCYAP1R1:31095667-31095750_31092643-31092735_31100126-31100210	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
ENSG00000286001:306602-306760_304176-304221_314416-314955	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
GRK4:3035386-3035523_3029200-3029409_3037373-3037511	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
BEST1:61958146-61958298_61957386-61957464_61962254-61962893	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
UTP6:31878702-31878781_31878249-31878327_31880572-31880754	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
ALAS1:52198672-52198848_52198093-52198255_52199220-52199440	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
TMBIM6:49749618-49749734_49741543-49741611_49752463-49752549	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
MGST1:16354231-16354378_16347644-16347710_16363794-16364071	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
FBXW2:120776093-120776226_120772753-120772840_120787768-120788186	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
PSMA5:109421860-109421926_109415236-109415363_109426301-109426427	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
RBCK1:409830-410025_408304-408779_410411-410764	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
RBCK1:409881-410025_408049-408779_410411-410764	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
EFHD1:232638406-232638484_232633715-232634006_232662801-232662949	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
TMEM178A:39707049-39707186_39665916-39666374_39717009-39717093	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
DDX1:15628445-15628517_15627053-15627145_15629601-15629697	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
DDX1:15628445-15628839_15627053-15627145_15629601-15629697	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
ETFA:76227138-76227230_76225848-76225929_76231332-76231398	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
RNF182:13974210-13974364_13924951-13925023_13976908-13977158	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
NUP62:49927694-49927815_49906824-49909884_49929349-49929763	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
DENND2B:8839310-8839350_8811246-8811335_8870953-8870984	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
GPR155:174483010-174483158_174482872-174482918_174486872-174487000	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
TPT1:45339497-45339602_45338184-45338776_45339993-45340184	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
SNRK:43299754-43299815_43286539-43286675_43303097-43303792	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
FAM162A:122401376-122401535_122384175-122384299_122402759-122402882	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
MFSD6:190415292-190415413_190408354-190408503_190435976-190437561	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
BLOC1S6:45592135-45592276_45587354-45587525_45597879-45599562	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
BLOC1S6:45597880-45597996_45587352-45587525_45603099-45603187	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
C5AR1:47316469-47316583_47309860-47309898_47319780-47320186	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
TMEM200A:130385173-130385236_130366016-130366524_130440406-130443067	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
LETMD1:51053812-51053860_51049033-51049185_51056349-51056502	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
ATXN2L:28836326-28836490_28835932-28836176_28836727-28837237	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
RAPGEFL1:40181299-40181373_40178248-40178381_40181615-40181694	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
RAPGEFL1:40181299-40181486_40178261-40178381_40181615-40181694	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
SPATA20:50547665-50547954_50547204-50547285_50548282-50548453	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
CD320:8303855-8304088_8302776-8302980_8308148-8308350	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
GATAD2A:19427696-19427992_19405837-19406019_19436130-19436219	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
SLC37A4:119026506-119026688_119025966-119026080_119026936-119027095	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
SLC37A4:119026571-119026688_119025966-119026080_119026936-119027095	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
GPM6B:13779818-13779989_13777351-13777425_13783364-13783521	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
UNC79:93604896-93604961_93603238-93603418_93612796-93613083	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
BTD:15632591-15632866_15601751-15601770_15635423-15635429	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
HDAC1:32327406-32327458_32326938-32327077_32327535-32327674	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
EDEM2:35118598-35118719_35115363-35115933_35123889-35124034	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
TNRC6A:24758339-24758360_24730252-24730300_24776932-24777358	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
NPHP4:5890868-5891028_5887285-5887466_5904616-5904804	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
NDUFB2:140700870-140700959_140696747-140696842_140702865-140703010	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
NDUFB2:140700874-140700959_140696708-140696842_140702865-140703010	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
EIF2A:150558388-150558462_150552353-150552425_150562541-150562660	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
SRC:37382619-37382786_37365203-37365277_37384149-37384403	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
KMT2A:118482422-118482495_118481714-118482092_118484182-118484314	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
PARP2:20357396-20357520_20357050-20357149_20357637-20357904	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
VEGFB:64235813-64236009_64235457-64235500_64237186-64237222	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
KRT10-AS1:40833115-40833199_40819112-40819208_40834381-40834519	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
TRMT1:13115626-13115768_13115278-13115466_13116145-13116340	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
ARHGAP26:143207383-143207473_143147230-143147381_143213996-143214088	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
CEP43:167003723-167003811_167003192-167003247_167004263-167004304	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
XIST:73822067-73822216_73820716-73821029_73826114-73827984	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
PDE8A:85090718-85090915_85089337-85089416_85091043-85091181	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
HYPK:43801132-43801187_43800494-43800784_43801517-43801569	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
COPA:160298845-160298991_160297555-160297745_160305432-160305571	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
COPA:160299102-160299264_160297555-160297745_160305432-160305571	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
DDX39B:31539147-31539274_31538762-31538855_31540321-31540534	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
SNED1:241062791-241062904_241053152-241053326_241063586-241063700	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
RBM47:40436441-40436647_40432650-40432862_40437770-40438797	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
RBM47:40436441-40436885_40432650-40432862_40437770-40438924	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
RMST:97551832-97552082_97530654-97530859_97560536-97560698	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
GRB10:50755887-50756056_50703820-50703908_50782423-50782445	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
RMC1:23506970-23507054_23504370-23504447_23515855-23515996	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
FBN3:8110845-8110967_8109630-8109753_8111057-8111183	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
HYDIN2:146853286-146853492_146852358-146852456_146854638-146854851	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
TASOR2:5714135-5714207_5712822-5712918_5720543-5720668	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
ATP1A2:160134484-160134620_160130421-160130597_160135144-160135295	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
GABBR1:29630522-29630643_29623889-29624024_29631395-29631599	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
RNF212:1108343-1108404_1096462-1096839_1113355-1113526	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
CCN4:133220581-133220841_133212863-133213143_133225389-133225583	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
GPX3:151020828-151021253_151020605-151020741_151025339-151025493	SE	BS_2ARXK0TD	H3.3 K28	NA	Inclusion
AUTS2:70774028-70774099_70771446-70771644_70777102-70777174	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
USP13:179681878-179682003_179653031-179653393_179690240-179690301	SE	BS_2ARXK0TD	H3.3 K28	NA	Skipping
IDS:149491538-149491667_149490313-149490440_149496345-149496516	SE	BS_30YWQ3FY	H3.3 K28	NA	Inclusion
